,benefit_citation,year,benefit_country,benefit_n,benefit_type,benefit_net,benefit_currency,benefit_healthorprod,benefit_healthorprod_details,benefit_location,benefit_pollutant,benefit_pollutant_details,benefit_pollutant_old,benefit_mortalityincluded (1=yes),benefit_mortality_details,benefit_elevated,benefit_descriptionofelevatedconcentration,benefit_studytype,benefit_notes,benefit_model or experiment,benefit_model_inputs_list,benefit_studydetails,benefit_specificlocation,benefit_metric_details,benefit_descriptionofscenarios,benefit_officerezschool,benefit_errorbars,benefit_costs_considered,FACTOR,Country Name,ppp,combinedfactor,netnew
173,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
174,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
175,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
176,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
177,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
178,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
179,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
180,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
181,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
182,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
183,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
184,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
185,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
186,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
187,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
188,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
189,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
190,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
191,"Chau et al., 2008",2008,Hong Kong,1,filtration,267.0,,health,,residential,PM10,check,pm,,,1.0,ambient outdoor concentrations in Hong Kong,model ,,model ,,"a human thermal comfort model was first integrated with indoor microenvironment models, and subsequently linked with appropriate concentrationresponse and economic data for estimating the economic benefit gains derived from improving indoor air quality in residences for an adult and an elderly person. In this study, the development of the model is illustrated by using a typical residential apartment locating at the worst air quality neighborhood in Hong Kong and the daily weather profiles between 2002 and 2006",Hong Kong,,"Three types of personal intervention measures were examined in the study: (i) using air cleaner in residence, (ii) changing time spent in residence, and (iii) relocating to a better air quality neighborhood. ",residential,116-270,,1.4597040661773273,Hong Kong,5.240338035,7.649342737833205,2042.3745110014659
192,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
193,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
194,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
195,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
196,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
197,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
198,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
199,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
200,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
201,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
202,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
203,"Asere et al., 2016",2016,Latvia,4,ventilation,180.0,,performance,,combination,multiple,check,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,113.74607446672344
204,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
205,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
206,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
207,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
208,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
209,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
210,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
211,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
212,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
